"bot"	"statuses_count"	"default_profile"	"default_profile_image"	"friends_count"	"followers_count"	"favourites_count"	"geo_enabled"	"listed_count"	"account_age_hours"	"diversity"	"mean_mins_between_tweets"	"mean_tweet_length"	"mean_retweets"	"reply_rate"
"0"	486	1	0	271	93	146	0	1	55856	0.622291021672	6826.33727811	94.3882352941	2	0.388235294118
"0"	1633	0	0	519	328	2216	1	10	55856	0.727112676056	4567.40540541	56.255033557	1.18181818182	0.281879194631
"0"	521	0	0	230	222	64	1	12	55832	0.682397959184	7034.8490566	87.69375	1.52380952381	0.28125
"0"	1484	0	0	192	58	46	1	12	55826	0.104943625325	682.430769231	88.7295918367	1	0.0255102040816
"0"	304	0	0	203	133	0	0	1	55793	0.687725631769	5215.3539823	97.2280701754	1.83333333333	0.394736842105
"0"	734	0	0	479	265	394	0	17	55780	0.711428571429	3875.5248227	101.894366197	1.7619047619	0.112676056338
"0"	580	0	0	176	257	839	1	16	55776	0.718166383701	2578.63478261	109.922413793	1.89655172414	0.310344827586
"1"	393	1	0	635	230	39	0	9	55775	0.762987012987	10740.8196721	123.516129032	3.66666666667	0.0967741935484
"0"	1017	0	0	717	1085	57	1	83	55754	0.739827373613	5212.60233918	87.7441860465	1.48484848485	0.296511627907
"0"	4828	0	0	706	601	374	0	50	55735	0.68115942029	679.895522388	95.6222222222	2.58333333333	0.614814814815
"0"	56	1	0	184	4735	48	1	408	55725	0.855421686747	41142.3414634	79.5476190476	17.8333333333	0.642857142857
"0"	1255	0	0	519	2090	98	0	235	55719	0.758530183727	16257.9027778	91.4246575342	3.79411764706	0.465753424658
"0"	519	0	0	282	166	25	1	17	55712	0.765350877193	16474.6021505	100.180851064	2.18181818182	0.212765957447
"0"	2338	0	0	515	379	484	1	31	55709	0.718972895863	3050.32592593	89.5882352941	1	0.235294117647
"0"	8203	0	0	1659	1522	1732	1	63	55707	0.667466986795	2481.70866142	95.953125	1.42857142857	0.0234375
"0"	528	0	0	1900	883	550	1	80	55706	0.707154742097	1851.625	62.614379085	2.125	0.62091503268
"0"	1200	0	0	329	296	142	1	40	55694	0.708494208494	6602.75675676	94.2857142857	1.9	0.366071428571
"0"	1049	0	0	1560	1085	1570	0	48	55681	0.782485875706	3803.1744186	79.0344827586	1.22222222222	0.586206896552
"0"	469	0	0	401	234	515	0	16	55679	0.654159869494	2050.0859375	105.581395349	1.8	0.829457364341
"0"	1226	0	0	504	382	447	1	7	55678	0.704035874439	5878.01351351	74.2214765101	1.66666666667	0.570469798658
"0"	1417	0	0	404	241	347	1	13	55676	0.687224669604	3293.53333333	107.830882353	1.6	0.25
"0"	4973	0	0	1269	246	260	1	3	55666	0.695544554455	4047.5	73.1649484536	1.71428571429	0.670103092784
"0"	181	0	0	1215	318	38	0	14	55664	0.77628032345	1757.16176471	85.7246376812	1.5	0.0289855072464
"0"	1050	0	0	648	271	1217	0	20	55663	0.791208791209	2892.49206349	92.65625	2	0.390625
"0"	220	0	0	129	135	18	0	1	55656	0.767045454545	22048.5547445	86.3768115942	1.25	0.13768115942
"0"	6197	0	0	2617	6507	2822	1	59	55645	0.688372093023	429.549019608	87.5454545455	3.88679245283	0.701298701299
"0"	175	0	0	101	27	16	1	1	55641	0.656862745098	22076.1103448	82.8287671233	1.5	0.575342465753
"0"	3699	0	0	1272	1906	18	0	220	55633	0.643097643098	1535.54887218	87.2686567164	4.80555555556	0.55223880597
"0"	693	0	0	161	226	632	0	10	55626	0.788343558282	12751.1111111	71.6097560976	1.46666666667	0.317073170732
"0"	321	0	0	339	95	13	1	4	55616	0.60119760479	6435.43529412	86.3625730994	2.1	0.146198830409
"0"	3093	0	0	673	2980	2104	0	365	55610	0.728758169935	4208.05882353	112.241666667	1.90243902439	0.191666666667
"0"	1717	0	0	340	940	118	1	77	55610	0.697674418605	1475.25	97.7385620915	1.83333333333	0.529411764706
"0"	47088	1	0	1686	2506	5499	1	121	55609	0.617124394184	98.8650306748	56.0731707317	1.16666666667	0.817073170732
"0"	144	0	0	679	84	0	0	1	55604	0.748538011696	23055.4788732	89.7832167832	1.4	0
"0"	348	0	0	1940	309	48	1	22	55598	0.562428407789	2148.83448276	100.650684932	2.5	0.123287671233
"1"	434	1	0	857	91	324	1	7	55591	0.833655705996	6479.125	83.1150442478	1.75	0.221238938053
"0"	3596	0	0	1971	849	848	1	51	55578	0.862686567164	3253.83783784	123.666666667	3.09090909091	0.693333333333
"0"	2701	0	0	603	364	25	0	26	55576	0.586294416244	5111.87912088	95.4644808743	1	0.114754098361
"0"	273	1	0	501	242	140	1	12	55574	0.607717041801	10483.9041096	81.472972973	1.70588235294	0.648648648649
"0"	9	0	0	180	37	1	0	5	55568	0.775510204082	38317.4444444	101.7	2	0.1
"0"	2461	0	0	423	668	17	0	80	55562	0.732171156894	9022.84251969	101.4296875	2.12121212121	0.1953125
"0"	899	1	0	770	712	45	0	87	55553	0.817142857143	8976.7	104.675675676	2.40909090909	0.414414414414
"0"	2274	0	0	512	708	894	1	77	55548	0.688811188811	1481.7	85.1578947368	1.95238095238	0.233918128655
"0"	168	0	0	217	64	1	0	5	55540	0.734375	27582.5196078	78.6504854369	2.8	0.21359223301
"0"	564	0	0	128	192	0	0	14	55539	0.614973262032	12752.5628415	129.461956522	1	0.304347826087
"0"	2314	0	0	977	290	30	1	9	55534	0.36835443038	3349.34131737	91.5119047619	1	0.077380952381
"0"	932	0	0	1790	731	155	0	16	55524	0.739795918367	3836.1056338	82.6223776224	1.13333333333	0.181818181818
"0"	5616	0	0	693	561	986	1	21	55516	0.710144927536	412.485148515	122.666666667	2.39393939394	0.470588235294
"0"	73	1	0	731	233	44	0	11	55456	0.858974358974	20917.2424242	84.9411764706	1.2	0.382352941176
"0"	266	1	0	406	99	525	1	1	55455	0.741071428571	6827.71875	71.8769230769	1.72727272727	0.584615384615
"0"	147	1	0	202	147	1	0	13	55419	0.68485675307	22945.1126761	87.8321678322	1.375	0.566433566434
"0"	1713	0	0	1336	1439	1455	1	31	55418	0.710575139147	2184.576	87.8571428571	2.5	0.507936507937
"0"	2132	0	0	218	178	463	1	3	55418	0.693530079455	1748.89772727	100.666666667	2.88888888889	0.112994350282
"0"	1560	0	0	656	364	532	0	70	55415	0.772972972973	639.495726496	110.474576271	2.26923076923	0.254237288136
"0"	900	0	0	676	977	74	1	99	55414	0.667469879518	1521.68786127	115.229885057	2.2	0.316091954023
"0"	97	1	0	577	62	299	1	8	55412	0.773195876289	10881.1666667	80.5949367089	2.5	0.0253164556962
"0"	868	1	0	1342	215	55	0	1	55390	0.75	3516.14935065	72.935483871	2.4	0.741935483871
"0"	9835	0	0	678	340	21	1	16	55384	0.657927590512	829.361702128	71.328042328	1.3	0.513227513228
"0"	887	0	0	606	322	1277	0	36	55380	0.774509803922	10114.0609756	95.3012048193	2.16666666667	0.349397590361
"0"	449	0	0	468	93	0	1	11	55378	0.704787234043	5606.79141104	71.1524390244	1.25	0.5
"0"	1427	0	0	657	3775	440	0	315	55375	0.71654676259	1378.20408163	99.3783783784	20.1724137931	0.155405405405
"0"	338	1	0	252	68	5	0	2	55373	0.419437340153	1470.30653266	38.175	1	0
"0"	1685	1	0	276	2818	2082	0	375	55371	0.645871559633	7388.12068966	86.0427350427	2.59090909091	0.521367521368
"0"	1650	0	0	437	140	130	1	6	55366	0.654054054054	147.869565217	80.6	1	0.827027027027
"1"	172	1	0	934	167	5	1	16	55365	0.615053763441	8934.47368421	93.9581151832	1.2	0.0104712041885
"0"	503	1	0	406	162	326	0	0	55354	0.807971014493	25080.7377049	73.8064516129	1.5	0.370967741935
"0"	217	0	0	153	20	6	0	0	55353	0.583955223881	19897.8571429	89.2089552239	1.7	0.194029850746
"0"	61	0	0	200	74	4	0	2	55347	0.859205776173	58798.8490566	98.9444444444	1	0.296296296296
"0"	3896	0	0	183	358	1168	0	29	55346	0.777777777778	858.154761905	78.7294117647	1.5	0.6
"0"	693	0	0	470	329	133	1	12	55342	0.497041420118	1996.20809249	87.5574712644	1.63636363636	0.132183908046
"0"	1274	0	0	352	153	26	0	8	55309	0.68045112782	13448.2598425	82.5	1.33333333333	0.1875
"0"	628	0	0	1999	670	15	0	18	55302	0.757617728532	8196.41780822	102.278911565	1.29411764706	0.122448979592
"0"	7413	0	0	3043	3831	194	1	97	55302	0.658567774936	613.923611111	78.6206896552	2.52173913043	0.379310344828
"0"	9297	0	0	1611	1682	5638	1	110	55288	0.737003058104	290.548611111	76.7724137931	2	0.48275862069
"0"	18470	0	0	684	3234	4052	1	217	55285	0.643041237113	112.538011696	80.2906976744	5.2	0.860465116279
"0"	2996	0	0	810	1545	1292	0	159	55281	0.67012987013	4542.44927536	87.8705035971	1.8	0.0863309352518
"0"	7177	0	0	1923	599	455	0	68	55276	0.738544474394	235.269230769	94.2671755725	1.57142857143	0.00763358778626
"0"	1289	0	0	424	392	48	1	31	55270	0.689108910891	8232.87272727	73.2072072072	2.5652173913	0.522522522523
"1"	312	1	0	857	76	425	0	3	55226	0.666666666667	5565.35820896	71.2794117647	1.6	0.176470588235
"0"	384	0	0	487	191	291	1	8	55222	0.681227863046	8061.59281437	104.017857143	2.58333333333	0.315476190476
"0"	8133	0	0	1022	355	150	0	18	55200	0.514255543823	1311.43169399	94.4836956522	1	0
"0"	28421	0	0	694	1079	1393	1	82	55186	0.637724550898	89.5527950311	83.7716049383	3.52173913043	0.703703703704
"0"	1768	0	0	664	430	207	0	9	55184	0.703588143526	11270.2047244	88.40625	1	0.2421875
"0"	1493	0	0	1410	782	662	1	29	55167	0.695447409733	1659.10791367	81.1142857143	1.33333333333	0.385714285714
"0"	3077	0	0	1023	446	93	0	32	55163	0.68340306834	2734.01886792	115.26875	1.85294117647	0.3125
"0"	16040	0	0	2477	2459	525	1	136	55136	0.581687612208	75.1404494382	106	2.02380952381	0.346368715084
"0"	2067	0	0	409	282	178	1	19	55130	0.622197309417	6260.41081081	75.7741935484	1	0.010752688172
"0"	534	0	0	399	184	157	1	4	55125	0.71875	2240.22099448	73.8736263736	1.29411764706	0.5
"0"	8252	0	0	2000	1734	20426	1	72	55103	0.833846153846	711.523076923	102.590909091	1.4375	0.439393939394
"0"	1012	0	0	547	533	809	0	28	55101	0.768831168831	4203.80898876	94.8111111111	1.90909090909	0.666666666667
"0"	1087	1	0	541	344	343	0	15	55095	0.592957746479	3539.65972222	98.0965517241	1.66666666667	0.0275862068966
"0"	1257	0	0	265	1889	353	0	133	55059	0.748979591837	3629.58823529	104.32038835	1.82352941176	0.155339805825
"0"	2209	0	0	201	39	121	0	4	55056	0.770175438596	683.808695652	82.2586206897	1.33333333333	0.129310344828
"0"	633	1	0	360	2628	242	0	196	55040	0.841726618705	5214.93548387	110.90625	15.96	0.3125
"0"	1061	0	0	404	151	16	0	9	55039	0.727034120735	22337.7682927	95.5060240964	1	0.228915662651
"0"	2564	0	0	1219	524	141	1	20	55037	0.672794117647	508.153846154	76.387755102	1.4	0.423469387755
"0"	97	1	0	327	126	11	0	8	55032	0.725247524752	42553.038961	79.4230769231	1.66666666667	0.217948717949
"1"	1528	0	0	878	2103	582	1	112	55030	0.735483870968	3902.28888889	85.1098901099	7.09523809524	0.307692307692
"0"	117	0	0	122	115	0	0	3	55017	0.653771760155	26522.7407407	96.2201834862	1	0.798165137615
"0"	2964	0	0	1302	1298	732	0	77	55007	0.549883990719	1326.99447514	93.4615384615	2	0.675824175824
"0"	1211	0	0	559	270	1405	0	14	55005	0.675282714055	731.3875	69.5279503106	1.16666666667	0.496894409938
"0"	346	1	0	1019	263	3264	1	19	54994	0.731494920174	11824.6626506	71.3113772455	1	0.449101796407
"0"	2306	0	0	1307	2284	845	1	229	54987	0.757522123894	1362.07964602	87.1403508772	2.48275862069	0.201754385965
"0"	1188	1	0	1996	305	886	1	19	54975	0.742718446602	2609.91666667	74.612244898	1.2	0.714285714286
"1"	7	0	0	81	36	0	0	0	54952	0.8	23846.2	52	2.4	0
"0"	94	0	0	142	52	3	0	1	54947	0.657074340528	33753.4166667	81.7176470588	1	0.105882352941
"0"	2582	0	0	357	154	799	0	4	54927	0.551422319475	3111.47552448	99.9513888889	1	0.701388888889
"0"	411	1	0	633	158	366	1	9	54922	0.628109452736	8182.75144509	96.6724137931	1.4	0.568965517241
"0"	805	0	0	126	51	49	0	1	54921	0.684405940594	7367.71764706	104.216374269	3.21428571429	0.555555555556
"1"	1714	0	0	509	958	1461	1	71	54909	0.760377358491	700.444444444	90.9406779661	4.57894736842	0.415254237288
"1"	37	1	0	81	48	3	0	5	54908	0.808510638298	19215.0857143	136.055555556	1.63636363636	0.277777777778
"0"	12316	0	0	8266	24327	863	0	138	54898	0.826424870466	930.289473684	117.558441558	2.23404255319	0.194805194805
"0"	1767	0	0	520	1456	2846	1	72	54895	0.608355091384	1254.36645963	83.3950617284	10.1818181818	0.796296296296
"0"	3934	1	0	1154	503	597	1	33	54891	0.641940085592	3498.57627119	103.453781513	1.69230769231	0.470588235294
"1"	313	1	0	495	119	15	0	10	54880	0.714482758621	6075.47297297	93.4765100671	1.36363636364	0.167785234899
"0"	358	0	0	568	93	89	1	12	54873	0.79203539823	4666.04950495	104.558823529	1.5	0.313725490196
"0"	8388	0	0	802	2389	1321	1	230	54872	0.707865168539	343.463414634	84.3387096774	3.06896551724	0.58064516129
"0"	20	1	0	26	9	0	1	0	54864	0.84	90954.2307692	66.4285714286	1	0
"0"	169	1	0	467	293	33	1	3	54844	0.703622392975	4734.56521739	104.832432432	2	0.637837837838
"0"	4779	0	0	1301	474	326	0	36	54826	0.765293383271	544.979591837	100.851351351	2.11111111111	0.0810810810811
"0"	29642	0	0	1552	22801	6933	1	1827	54797	0.687142857143	76.5460526316	94.5751633987	3.5303030303	0.509803921569
"0"	1584	1	0	521	544	1222	1	49	54761	0.691964285714	1947.52659574	91.8624338624	2.09090909091	0.42328042328
"0"	348	0	0	351	149	16	1	7	54747	0.741935483871	8325.03636364	105.117117117	1.14285714286	0.414414414414
"0"	115	1	0	399	170	36	0	4	54742	0.741635687732	28520.1478261	89.3275862069	1.375	0.387931034483
"0"	8481	0	0	118893	281846	1	0	342	54741	0.505836575875	69.9396984925	76.625	1.82608695652	0
"0"	388	1	0	2466	2405	1	0	51	54736	0.736089030207	2360.77419355	113.968	1.79032258065	0.048
"0"	127	0	0	468	125	10	1	10	54736	0.587360594796	28465.5565217	87.5862068966	1.35714285714	0.0862068965517
"0"	1298	0	0	456	1031	7622	0	83	54730	0.764505119454	7732.06153846	71.1666666667	1.85714285714	0.590909090909
"0"	486	0	0	1990	587	322	0	22	54729	0.813411078717	17379.3611111	88.1643835616	1	0.342465753425
"0"	7396	0	0	591	1797	6364	1	142	54724	0.707818930041	157.091836735	80.9494949495	1.7	0.555555555556
"0"	5474	0	0	1874	1659	55	1	36	54717	0.496826835902	600.010526316	89.3769633508	1	0
"0"	209	0	0	378	64	28	0	7	54711	0.776556776557	5858.6728972	95.4074074074	1.66666666667	0.25
"0"	728	0	0	338	137	118	1	13	54705	0.708943089431	5618.86086957	92.224137931	1.4375	0.206896551724
"1"	3399	0	0	563	1073	1453	1	69	54701	0.760956175299	817.152866242	98.5443037975	2.58974358974	0.373417721519
"0"	509	0	0	225	51	13	0	6	54675	0.748611111111	13933.9452055	86.5442176871	1	0.12925170068
"0"	6006	0	0	1013	973	640	1	57	54674	0.721603563474	241.902702703	98.752688172	1.06666666667	0.102150537634
"0"	2034	0	0	1033	514	82	0	26	54671	0.766031195841	2584.65137615	91.1909090909	1.3125	0.0545454545455
"0"	15676	0	0	2097	1972	176219	1	145	54669	0.62556561086	313.010471204	92.609375	1.67741935484	0.239583333333
"0"	796	0	0	726	340	1	0	17	54653	0.308670520231	620.362244898	119.395939086	1.52173913043	0.0253807106599
"1"	905	1	0	658	218	158	0	29	54652	0.793557833089	1570.3803681	86.3414634146	1.84210526316	0.15243902439
"0"	21847	0	0	1168	969	80	1	69	54650	0.74188034188	192.664122137	75.4242424242	1.16666666667	0.439393939394
"0"	798	0	0	686	374	130	1	28	54621	0.711035267349	6137.29213483	101.854748603	1.34615384615	0.324022346369
"1"	201	1	0	422	67	4	0	4	54609	0.717041800643	22169.5985401	68.3115942029	1	0.0869565217391
"0"	2017	0	0	825	547	143	1	31	54608	0.746243739566	10941.5438596	87.6434782609	1.2	0.252173913043
"1"	13294	0	0	1796	1201	2766	1	105	54585	0.745679012346	243.378947368	82.8333333333	3.55555555556	0.239583333333
"0"	2968	0	0	1597	1739	330	0	116	54584	0.655015197568	2609.59027778	102.737931034	4.20967741935	0.427586206897
"0"	3102	0	0	643	399	866	1	52	54584	0.695090439276	729.666666667	86.5205479452	1.58333333333	0.561643835616
"0"	33277	0	0	679	771	2038	0	51	54584	0.672051696284	224	61.9466666667	1.75	0.34
"0"	3525	0	0	1071	360	713	1	18	54583	0.71237458194	220.18705036	97.6857142857	1.69565217391	0.621428571429
"0"	326	0	0	470	225	59	0	9	54581	0.722602739726	7946.89393939	96.3458646617	1.70588235294	0.315789473684
"0"	1906	0	0	495	1352	716	1	85	54566	0.774712643678	1521.16	85.8712871287	3.58333333333	0.623762376238
"0"	9113	0	0	10249	19033	471	0	356	54560	0.540794979079	332.75483871	85.8782051282	2.71276595745	0.00641025641026
"0"	867	0	0	1109	659	38	1	64	54555	0.609805924413	3432.51851852	113.131578947	1.77586206897	0.00526315789474
"0"	36459	0	0	2218	20563	1022	0	1967	54539	0.690119760479	56.754601227	82.6951219512	8.05555555556	0.664634146341
"0"	9399	0	0	2001	727	8658	0	105	54533	0.916666666667	2306	102	2	0
"1"	969	0	0	1092	2183	59	1	155	54509	0.688085676037	3788.42690058	87.0465116279	3.2	0.587209302326
"0"	599	0	0	486	847	115	1	85	54507	0.666235446313	6368.98214286	89.1893491124	2.78378378378	0.550295857988
"0"	3625	0	0	5837	16894	2149	0	1019	54506	0.45623069001	535.308571429	110.835227273	2.80582524272	0.0454545454545
"0"	198	1	0	713	139	60	0	11	54503	0.840206185567	8350.96296296	109.292682927	1.75	0.121951219512
"0"	301	1	0	146	42	61	0	1	54502	0.685408299866	12870.1273885	89.0949367089	1.22222222222	0.253164556962
"0"	311	1	0	211	94	1089	0	0	54500	0.670170827858	3907.83766234	87.1806451613	1.5	0.393548387097
"1"	19096	0	0	1329	8705	1631	1	371	54489	0.696883852691	253.920903955	62.7808988764	2.45945945946	0.505617977528
"0"	24367	0	0	618	388	969	1	3	54485	0.623960066556	1019.38059701	65.6	1	0.303703703704
"0"	38754	0	0	1714	1844	2995	1	51	54482	0.674836601307	280.960784314	94.1359223301	1.04545454545	0.223300970874
"0"	2149	0	0	1959	9548	1774	0	235	54472	0.702253855279	1730.33986928	118.798701299	5.02105263158	0.194805194805
"0"	154	0	0	289	43	13	0	4	54468	0.739069111425	15620.5933333	102.033112583	1.5	0.0993377483444
"0"	607	1	0	386	86	96	1	3	54454	0.795275590551	6027.55172414	85.0454545455	1.88888888889	0.329545454545
"0"	2135	0	0	526	341	865	1	25	54452	0.691275167785	1115.21428571	102.056338028	1.16666666667	0.718309859155
"0"	9	1	0	104	27	4	0	0	54450	0.885714285714	248872.571429	87.125	1	0.125
"0"	495	0	0	108	68	46	1	4	54437	0.798449612403	27477.02	95.5490196078	1	0.078431372549
"0"	3897	0	0	621	1260	1662	1	77	54436	0.63179916318	763.258426966	66.2458100559	4	0.709497206704
"0"	330	0	0	209	50	0	0	4	54422	0.676348547718	9259.9704142	87.4823529412	1	0
"0"	14157	0	0	2403	2023	51	1	82	54412	0.582005623243	61.6733668342	88.52	1	0.005
"0"	870	0	0	2001	793	1135	1	68	54410	0.737113402062	621.552845528	93.1048387097	3.65909090909	0.185483870968
"0"	3147	0	0	646	834	1453	1	61	54405	0.708148148148	637.870748299	76.4391891892	2.31818181818	0.533783783784
"0"	6398	0	0	1382	573	1057	0	47	54390	0.569259962049	677.677777778	91.1978021978	2.06896551724	0.362637362637
"0"	473	0	0	414	198	24	1	14	54388	0.730532786885	3557.08205128	100.035714286	1.57575757576	0.132653061224
"1"	4	0	0	67	54	25	0	4	54381	1	88824.3333333	85	21	0.25
"0"	237	0	0	837	430	39	1	27	54358	0.664150943396	7010.98809524	85.4082840237	1.42857142857	0.0828402366864
"1"	104	1	0	549	90	9	0	1	54356	0.803519061584	26654.6376812	82.5	1	0.314285714286
"1"	47	0	0	1382	180	520	0	8	54351	0.877551020408	53091.2758621	92.1333333333	2	0.0666666666667
"0"	9	0	0	278	57	42	1	0	54349	0.866666666667	730076.25	78	2	0.8
"0"	694	1	0	494	147	264	0	4	54340	0.678955453149	922.642857143	88.2838709677	1.38095238095	0.677419354839
"1"	172	1	0	577	81	547	0	3	54339	0.668387096774	19935.6481481	87.2760736196	1	0.558282208589
"0"	1782	0	0	481	1412	1556	1	118	54333	0.693568726356	1323.6	100.894736842	3.67796610169	0.549707602339
"0"	658	0	0	614	824	34	1	92	54320	0.71884057971	11854.6569343	96.4927536232	1.97297297297	0.18115942029
"0"	10257	0	0	2293	2694	766	1	198	54317	0.729390681004	611.860869565	95.5603448276	2.32142857143	0.284482758621
"0"	31	0	0	120	90	18	0	2	54315	0.861111111111	178204.25	92.9230769231	2	0.0769230769231
"0"	1663	0	0	518	222	250	1	6	54299	0.792717086835	13075.2209302	84.3218390805	1.18181818182	0.448275862069
"0"	552	1	0	868	133	298	0	1	54288	0.714859437751	2037.41059603	63.0328947368	1	0.927631578947
"0"	4460	0	0	566	890	1202	1	90	54275	0.512595837897	535.13125	74.1428571429	2.22222222222	0.546583850932
"0"	24820	0	0	3450	3455	7393	1	270	54260	0.725373134328	1530.77419355	104.365079365	2.7037037037	0.269841269841
"0"	1002	1	0	758	755	47	1	49	54248	0.728104575163	5853.40131579	102.901960784	1.52941176471	0.352941176471
"0"	4393	0	0	1958	2265	6933	0	179	54248	0.723495702006	566.106060606	102.007518797	4.02	0.218045112782
"0"	12709	0	0	768	963	4289	1	66	54245	0.72641509434	417.522580645	96.9743589744	1.67857142857	0.410256410256
"0"	134942	0	0	1175187	1067619	75245	0	5782	54237	0.561855670103	92.1304347826	73.7872340426	348.733333333	0.510638297872
"0"	784	0	0	526	229	129	0	11	54232	0.658878504673	3875.22857143	74.5390070922	1.15384615385	0.191489361702
"1"	222	1	1	883	139	9	0	3	54221	0.713315217391	12565.8	83.3554216867	1	0.530120481928
"0"	1376	1	0	1115	287	373	0	27	54215	0.598240469208	489.198795181	100.035928144	2	0.796407185629
"0"	2899	0	0	1058	925	1	1	54	54197	0.667532467532	303.626436782	102.211428571	3.08	0.72
"0"	4365	0	0	1941	5819	3835	1	390	54196	0.61004784689	787.285714286	73.8962264151	3.83870967742	0.660377358491
"1"	16	1	1	169	23	0	0	0	54192	0.744186046512	187006.294118	83.7777777778	1	0.0555555555556
"0"	303	1	0	170	42	1	1	2	54191	0.564049586777	5458.24456522	85.2540540541	1.4	0.356756756757
"0"	1150	0	0	384	318	116	0	12	54180	0.690758293839	2276.90285714	95.4431818182	1.79166666667	0.409090909091
"0"	2427	0	0	1517	682	306	1	63	54159	0.789719626168	469.382022472	94.4888888889	2.04	0
"0"	1680	0	0	451	325	468	1	19	54124	0.645762711864	1432.86956522	82.1654676259	3.34482758621	0.474820143885
"0"	797	0	0	885	326	110	1	16	54088	0.709183673469	5850.57575758	117.328358209	4.77777777778	0.164179104478
"0"	37	1	0	142	42	2	0	0	54083	0.851851851852	144647.318182	47.9130434783	1	0.173913043478
"0"	3311	0	0	1274	482	176	1	9	54081	0.645569620253	2344.91666667	105.571428571	1	0.0408163265306
"0"	989	0	0	1409	891	90	1	47	54051	0.800711743772	6897.25396825	95.0625	2.82608695652	0.21875
"0"	965	0	0	598	116	62	1	24	54026	0.662698412698	1015.49019608	72.4230769231	1	0.0769230769231
"0"	539	0	0	516	441	2363	0	38	54006	0.67962962963	3593.65217391	85.1870503597	1.27777777778	0.625899280576
"0"	2308	0	0	1309	2520	4480	1	195	53998	0.688524590164	5491.21649485	90.5816326531	2.64705882353	0.316326530612
"0"	1347	0	0	1980	687	26	0	71	53982	0.630769230769	8748.45142857	93.1022727273	1.2	0.0738636363636
"0"	5496	0	0	523	413	235	1	8	53976	0.6749672346	2291.92307692	71.1941176471	1.13333333333	0.3
"0"	42485	0	0	2183	3288	874	1	180	53975	0.490943755958	115.532608696	82.2108108108	2.34615384615	0.702702702703
"0"	1335	0	0	81	150	12	1	9	53959	0.714960629921	10058.8992248	79.4307692308	1.75	0.230769230769
"0"	432	0	0	339	163	53	1	9	53945	0.722543352601	9493.23333333	90.9090909091	1.22222222222	0.512396694215
"0"	276	0	0	105	53	33	0	8	53935	0.701979045402	13473.313253	108.497005988	1.4	0.203592814371
"0"	657	0	0	635	289	28	0	15	53905	0.637702503682	3395.14482759	87.4452054795	1.2	0.232876712329
"0"	177	1	0	1199	128	15	0	4	53902	0.780051150895	38515.0481928	78.1428571429	1.33333333333	0.345238095238
"0"	3976	0	0	760	324	35	1	24	53877	0.806451612903	8048.98765432	99.487804878	1.6	0.207317073171
"0"	1650	0	0	932	286	229	0	15	53869	0.737321196359	3231.28301887	99.1	1.23076923077	0.34375
"0"	486	0	0	133	68	53	1	8	53868	0.403846153846	10506.1091954	79.32	1.2	0.00571428571429
"0"	768	0	0	301	133	107	1	5	53867	0.709718670077	6604.48587571	84.2640449438	1	0.421348314607
"0"	419	0	0	595	131	1417	0	14	53859	0.790178571429	8996.77777778	114.065217391	2.11111111111	0.217391304348
"0"	1434	0	0	1212	572	791	1	34	53856	0.674679487179	1035.12121212	102.473684211	1.6875	0.511278195489
"0"	98594	0	0	1564	7643	3956	1	338	53844	0.527964205817	63.2777777778	75.6134969325	2.88461538462	0.644171779141
"1"	55	1	0	530	43	8	0	3	53829	0.870646766169	66024.4893617	64.8333333333	1	0.1875
"0"	3515	1	0	779	1571	300	1	106	53817	0.692411924119	1493.4375	88.802259887	4	0.457627118644
"0"	195	0	0	468	109	61	1	9	53791	0.536121673004	18457.8866667	122.463576159	1.22222222222	0.377483443709
"1"	2383	0	0	2838	4243	1026	0	276	53770	0.667140825036	831.775641026	100.770700637	2.76	0.573248407643
"1"	394	1	0	97	122	481	0	4	53765	0.786324786325	13290.6666667	80.9285714286	1.4	0.428571428571
"0"	1092	0	0	906	252	342	1	25	53760	0.809523809524	17923.5694444	120.219178082	1.5	0.27397260274
"0"	584	0	0	202	466	113	0	44	53689	0.596946564885	6800.08783784	78.5436241611	7.27272727273	0.791946308725
"0"	986	0	0	1990	347	164	1	17	53673	0.67270531401	687.083798883	98.6	1.51515151515	0.444444444444
"1"	50	1	0	314	137	0	0	4	53672	0.78354978355	39690.4680851	84.0625	1	0.0208333333333
"0"	591	1	0	253	227	471	1	25	53667	0.685393258427	4156.22352941	67.0760233918	1.16666666667	0.912280701754
"0"	2059	0	0	1997	546	1353	1	20	53665	0.818181818182	2668.65	108.524590164	5	0.475409836066
"0"	4226	1	0	5721	5253	197	0	199	53662	0.491343775763	648.476683938	122.278350515	1.77325581395	0
"0"	5261	0	0	811	384	1791	1	23	53631	0.694331983806	208.515873016	84.2125984252	1.28571428571	0.685039370079
"0"	4328	0	0	1997	718	3234	0	48	53619	0.672212978369	522.774774775	109.660714286	2.36363636364	0.25
"0"	2215	0	0	166	227	294	1	14	53617	0.691964285714	1288.69911504	81.0877192982	1.18181818182	0.5
"1"	76	0	0	943	113	63	0	3	53612	0.826291079812	5291.06976744	83.5	1.14285714286	0.181818181818
"0"	351	0	0	412	228	95	1	19	53583	0.765601217656	9465.05555556	103.110344828	2.38461538462	0.351724137931
"1"	25054	0	0	1365	4957	2087	0	478	53579	0.7008	212.899280576	99.7071428571	3.45833333333	0.742857142857
"0"	2313	1	0	1856	885	409	1	77	53579	0.805447470817	4117.89814815	113.403669725	2.2	0.100917431193
